ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-08-04T15:56:39.000,12.46,90.82,-0.18,12.46
2023-08-04T16:06:39.000,10.15,82.82,1.27,10.07
2023-08-04T16:16:39.000,8.45,69.86,2.91,7.93
2023-08-04T16:26:39.000,8.89,52.15,5.46,7.02
2023-08-04T16:36:39.000,9.02,51.24,5.65,7.04
2023-08-04T16:46:39.000,3.33,46.48,2.29,2.41
2023-08-04T16:56:39.000,1.68,36.79,1.35,1.01
2023-08-04T17:06:39.000,2.03,14.40,1.97,0.51
2023-08-04T17:16:39.000,6.35,352.21,6.29,-0.86
2023-08-04T17:26:39.000,7.14,340.36,6.73,-2.40
2023-08-04T17:36:39.000,6.29,332.67,5.59,-2.89
2023-08-04T17:46:39.000,6.05,298.27,2.87,-5.33
2023-08-04T17:56:39.000,8.08,316.46,5.86,-5.57
2023-08-04T18:06:39.000,8.88,319.31,6.73,-5.79
2023-08-04T18:16:39.000,5.23,313.89,3.62,-3.77
2023-08-04T18:26:39.000,2.44,323.99,1.97,-1.43
2023-08-04T18:36:39.000,0.86,356.36,0.85,-0.05
2023-08-04T18:46:39.000,1.45,70.00,0.50,1.37
2023-08-04T18:56:39.000,2.30,94.28,-0.17,2.30
2023-08-04T19:06:39.000,1.08,117.51,-0.50,0.96
2023-08-04T19:16:39.000,0.68,105.17,-0.18,0.66
2023-08-04T19:26:39.000,1.78,252.91,-0.52,-1.71
2023-08-04T19:36:39.000,0.80,140.49,-0.62,0.51
2023-08-04T19:46:39.000,1.13,282.84,0.25,-1.10
2023-08-04T19:56:39.000,1.46,356.62,1.45,-0.09
2023-08-04T20:06:39.000,0.48,9.18,0.48,0.08
2023-08-04T20:16:39.000,1.65,327.39,1.39,-0.89
2023-08-04T20:26:39.000,1.61,20.07,1.52,0.55
2023-08-04T20:36:39.000,4.27,322.56,3.39,-2.60
2023-08-04T20:46:39.000,5.49,337.69,5.08,-2.08
2023-08-04T20:56:39.000,4.20,6.33,4.18,0.46
2023-08-04T21:06:39.000,4.95,357.46,4.94,-0.22
2023-08-04T21:16:39.000,3.42,338.99,3.19,-1.23
2023-08-04T21:26:39.000,4.79,330.62,4.18,-2.35
2023-08-04T21:36:39.000,4.67,339.70,4.38,-1.62
2023-08-04T21:46:39.000,3.25,314.63,2.29,-2.32
2023-08-04T21:56:39.000,2.81,336.92,2.58,-1.10
2023-08-04T22:06:39.000,3.50,347.35,3.41,-0.77
2023-08-04T22:16:39.000,3.51,298.03,1.65,-3.10
2023-08-04T22:26:39.000,5.83,329.83,5.04,-2.93
2023-08-04T22:36:39.000,3.75,327.12,3.15,-2.04
2023-08-04T22:46:39.000,11.96,275.01,1.04,-11.92
2023-08-04T22:56:39.000,6.02,282.72,1.33,-5.87
2023-08-04T23:06:39.000,6.12,251.41,-1.95,-5.80
2023-08-04T23:16:39.000,7.65,229.44,-4.97,-5.81
2023-08-04T23:26:39.000,3.74,206.95,-3.33,-1.69
2023-08-04T23:36:39.000,7.63,250.85,-2.50,-7.21
2023-08-04T23:46:39.000,6.87,226.21,-4.75,-4.96
2023-08-04T23:56:39.000,10.51,147.87,-8.90,5.59
2023-08-05T00:06:39.000,8.19,125.57,-4.76,6.66
2023-08-05T00:16:39.000,4.58,160.27,-4.31,1.55
2023-08-05T00:26:39.000,9.67,133.96,-6.71,6.96
2023-08-05T00:36:39.000,10.15,137.44,-7.47,6.86
2023-08-05T00:46:39.000,7.52,151.03,-6.58,3.64
2023-08-05T00:56:39.000,4.44,184.82,-4.42,-0.37
2023-08-05T01:06:39.000,3.73,26.88,3.33,1.69
2023-08-05T01:16:39.000,6.45,348.94,6.33,-1.24
2023-08-05T01:26:39.000,6.39,331.79,5.63,-3.02
2023-08-05T01:36:39.000,7.21,319.72,5.50,-4.66
2023-08-05T01:46:39.000,7.88,314.61,5.54,-5.61
2023-08-05T01:56:39.000,6.41,319.27,4.85,-4.18
2023-08-05T02:06:39.000,5.27,310.18,3.40,-4.03
2023-08-05T02:16:39.000,3.34,297.84,1.56,-2.96
2023-08-05T02:26:39.000,3.15,334.28,2.84,-1.37
2023-08-05T02:36:39.000,1.83,14.11,1.77,0.45
2023-08-05T02:46:39.000,4.20,73.31,1.21,4.03
2023-08-05T02:56:39.000,6.73,109.21,-2.21,6.35
2023-08-05T03:06:39.000,8.59,93.22,-0.48,8.58
2023-08-05T03:16:39.000,8.90,77.58,1.91,8.70
2023-08-05T03:26:39.000,11.17,94.36,-0.85,11.14
2023-08-05T03:36:39.000,5.82,62.01,2.73,5.14
2023-08-05T03:46:39.000,12.23,74.06,3.36,11.76
2023-08-05T03:56:39.000,11.83,64.43,5.11,10.67
2023-08-05T04:06:39.000,10.18,61.79,4.81,8.97
2023-08-05T04:16:39.000,13.96,100.92,-2.64,13.71
2023-08-05T04:26:39.000,11.78,89.68,0.07,11.78
2023-08-05T04:36:39.000,3.57,91.58,-0.10,3.57
2023-08-05T04:46:39.000,5.86,55.55,3.31,4.83
2023-08-05T04:56:39.000,8.33,71.15,2.69,7.89
2023-08-05T05:06:39.000,12.00,70.46,4.01,11.31
2023-08-05T05:16:39.000,6.38,84.07,0.66,6.34
2023-08-05T05:26:39.000,5.79,63.58,2.58,5.19
2023-08-05T05:36:39.000,6.08,71.14,1.96,5.75
2023-08-05T05:46:39.000,6.48,15.29,6.25,1.71
2023-08-05T05:56:39.000,4.11,17.01,3.93,1.20
2023-08-05T06:06:39.000,4.48,1.26,4.48,0.10
2023-08-05T06:16:39.000,6.23,351.29,6.16,-0.94
2023-08-05T06:26:39.000,3.33,330.80,2.91,-1.63
2023-08-05T06:36:39.000,4.47,341.86,4.25,-1.39
2023-08-05T06:46:39.000,4.27,329.43,3.68,-2.17
2023-08-05T06:56:39.000,3.78,323.48,3.03,-2.25
2023-08-05T07:06:39.000,1.20,17.29,1.15,0.36
2023-08-05T07:16:39.000,5.42,181.64,-5.42,-0.15
2023-08-05T07:26:39.000,5.66,123.28,-3.11,4.73
2023-08-05T07:36:39.000,3.25,191.80,-3.18,-0.66
2023-08-05T07:46:39.000,3.46,208.64,-3.04,-1.66
2023-08-05T07:56:39.000,4.84,150.78,-4.23,2.36
2023-08-05T08:06:39.000,5.66,165.88,-5.49,1.38
2023-08-05T08:16:39.000,4.97,114.79,-2.08,4.51
2023-08-05T08:26:39.000,5.57,138.19,-4.15,3.71
2023-08-05T08:36:39.000,7.16,165.21,-6.92,1.83
2023-08-05T08:46:39.000,5.21,145.71,-4.30,2.93
2023-08-05T08:56:39.000,7.72,147.29,-6.50,4.17
2023-08-05T09:06:39.000,6.27,108.22,-1.96,5.96
2023-08-05T09:16:39.000,7.23,117.40,-3.33,6.42
2023-08-05T09:26:39.000,7.81,115.03,-3.31,7.08
2023-08-05T09:36:39.000,13.32,106.90,-3.87,12.74
2023-08-05T09:46:39.000,8.64,75.98,2.09,8.39
2023-08-05T09:56:39.000,4.63,6.06,4.61,0.49
2023-08-05T10:06:39.000,3.78,332.78,3.36,-1.73
2023-08-05T10:16:39.000,6.10,316.50,4.42,-4.20
2023-08-05T10:26:39.000,3.61,301.50,1.89,-3.08
2023-08-05T10:36:39.000,9.17,279.83,1.56,-9.03
2023-08-05T10:46:39.000,3.19,277.44,0.41,-3.17
2023-08-05T10:56:39.000,5.66,312.04,3.79,-4.20
2023-08-05T11:06:39.000,12.20,273.99,0.85,-12.18
2023-08-05T11:16:39.000,8.55,281.49,1.70,-8.38
2023-08-05T11:26:39.000,14.17,288.99,4.61,-13.40
2023-08-05T11:36:39.000,8.17,272.03,0.29,-8.16
2023-08-05T11:46:39.000,5.85,274.34,0.44,-5.83
2023-08-05T11:56:39.000,3.99,263.49,-0.45,-3.97
2023-08-05T12:06:39.000,3.88,242.78,-1.78,-3.45
2023-08-05T12:16:39.000,0.78,221.81,-0.58,-0.52
2023-08-05T12:26:39.000,3.50,151.46,-3.07,1.67
2023-08-05T12:36:39.000,2.17,137.44,-1.60,1.47
2023-08-05T12:46:39.000,7.15,154.12,-6.43,3.12
2023-08-05T12:56:39.000,6.82,148.71,-5.82,3.54
2023-08-05T13:06:39.000,8.86,144.28,-7.19,5.17
2023-08-05T13:16:39.000,7.39,145.00,-6.05,4.24
2023-08-05T13:26:39.000,2.27,156.03,-2.07,0.92
2023-08-05T13:36:39.000,2.23,165.87,-2.16,0.54
2023-08-05T13:46:39.000,4.29,340.01,4.04,-1.47
2023-08-05T13:56:39.000,6.57,338.41,6.11,-2.42
2023-08-05T14:06:39.000,8.36,334.75,7.56,-3.56
2023-08-05T14:16:39.000,7.47,312.71,5.07,-5.49
2023-08-05T14:26:39.000,6.29,342.03,5.99,-1.94
2023-08-05T14:36:39.000,5.05,350.70,4.98,-0.82
2023-08-05T14:46:39.000,2.72,356.34,2.72,-0.17
2023-08-05T14:56:39.000,8.31,111.19,-3.00,7.75
2023-08-05T15:06:39.000,10.75,106.91,-3.13,10.28
2023-08-05T15:16:39.000,7.02,117.57,-3.25,6.22
2023-08-05T15:26:39.000,10.67,131.76,-7.11,7.96
2023-08-05T15:36:39.000,6.94,109.43,-2.31,6.55
2023-08-05T15:46:39.000,9.84,126.25,-5.82,7.94
2023-08-05T15:56:39.000,6.43,145.81,-5.32,3.61
2023-08-05T16:06:39.000,6.33,127.48,-3.85,5.02
2023-08-05T16:16:39.000,5.61,81.13,0.86,5.54
2023-08-05T16:26:39.000,17.34,79.81,3.07,17.07
2023-08-05T16:36:39.000,18.35,89.89,0.04,18.35
2023-08-05T16:46:39.000,12.00,65.77,4.93,10.94
2023-08-05T16:56:39.000,4.09,70.54,1.36,3.85
2023-08-05T17:06:39.000,14.44,58.47,7.55,12.31
2023-08-05T17:16:39.000,4.31,107.61,-1.30,4.11
2023-08-05T17:26:39.000,9.53,95.50,-0.91,9.49
2023-08-05T17:36:39.000,5.05,89.42,0.05,5.05
2023-08-05T17:46:39.000,7.83,73.99,2.16,7.53
2023-08-05T17:56:39.000,9.20,93.10,-0.50,9.18
2023-08-05T18:06:39.000,8.51,88.14,0.28,8.50
2023-08-05T18:16:39.000,8.72,89.91,0.01,8.72
2023-08-05T18:26:39.000,6.26,69.01,2.24,5.85
2023-08-05T18:36:39.000,2.78,12.39,2.71,0.60
2023-08-05T18:46:39.000,3.00,13.77,2.91,0.71
2023-08-05T18:56:39.000,3.27,359.54,3.27,-0.03
2023-08-05T19:06:39.000,3.55,312.79,2.41,-2.60
2023-08-05T19:16:39.000,2.03,231.01,-1.28,-1.58
2023-08-05T19:26:39.000,2.98,247.72,-1.13,-2.76
2023-08-05T19:36:39.000,1.98,237.79,-1.05,-1.67
2023-08-05T19:46:39.000,2.20,91.67,-0.06,2.20
2023-08-05T19:56:39.000,2.22,101.65,-0.45,2.17
2023-08-05T20:06:39.000,3.51,98.46,-0.52,3.47
2023-08-05T20:16:39.000,3.01,103.06,-0.68,2.93
2023-08-05T20:26:39.000,1.61,144.95,-1.32,0.92
2023-08-05T20:36:39.000,1.44,103.15,-0.33,1.40
2023-08-05T20:46:39.000,0.43,336.79,0.40,-0.17
2023-08-05T20:56:39.000,0.37,199.80,-0.35,-0.12
2023-08-05T21:06:39.000,0.43,80.15,0.07,0.42
2023-08-05T21:16:39.000,1.52,323.59,1.22,-0.90
2023-08-05T21:26:39.000,0.39,24.22,0.36,0.16
2023-08-05T21:36:39.000,0.74,331.67,0.65,-0.35
2023-08-05T21:46:39.000,1.84,326.14,1.53,-1.03
2023-08-05T21:56:39.000,1.68,350.82,1.66,-0.27
2023-08-05T22:06:39.000,1.26,329.46,1.08,-0.64
2023-08-05T22:16:39.000,1.77,334.57,1.60,-0.76
2023-08-05T22:26:39.000,3.45,357.34,3.45,-0.16
2023-08-05T22:36:39.000,4.24,346.31,4.11,-1.00
2023-08-05T22:46:39.000,5.37,358.89,5.36,-0.10
2023-08-05T22:56:39.000,1.92,306.28,1.14,-1.55
2023-08-05T23:06:39.000,2.04,338.98,1.90,-0.73
2023-08-05T23:16:39.000,5.04,305.29,2.91,-4.11
2023-08-05T23:26:39.000,8.21,289.88,2.79,-7.72
2023-08-05T23:36:39.000,2.48,286.65,0.71,-2.38
2023-08-05T23:46:39.000,6.24,273.61,0.39,-6.22
2023-08-05T23:56:39.000,7.73,256.19,-1.84,-7.50
2023-08-06T00:06:39.000,5.42,283.08,1.23,-5.28
2023-08-06T00:16:39.000,5.56,267.40,-0.25,-5.55
2023-08-06T00:26:39.000,5.73,261.21,-0.88,-5.67
2023-08-06T00:36:39.000,3.32,240.29,-1.65,-2.88
2023-08-06T00:46:39.000,6.42,219.42,-4.96,-4.08
2023-08-06T00:56:39.000,12.04,142.65,-9.57,7.31
2023-08-06T01:06:39.000,5.35,152.13,-4.73,2.50
2023-08-06T01:16:39.000,3.47,131.44,-2.30,2.60
2023-08-06T01:26:39.000,2.00,182.80,-2.00,-0.10
2023-08-06T01:36:39.000,7.21,150.23,-6.26,3.58
2023-08-06T01:46:39.000,3.06,150.88,-2.68,1.49
2023-08-06T01:56:39.000,1.64,303.51,0.90,-1.37
2023-08-06T02:06:39.000,1.45,6.29,1.44,0.16
2023-08-06T02:16:39.000,2.62,340.47,2.47,-0.88
2023-08-06T02:26:39.000,5.27,331.29,4.62,-2.53
2023-08-06T02:36:39.000,5.70,324.19,4.63,-3.34
2023-08-06T02:46:39.000,5.50,326.03,4.56,-3.07
2023-08-06T02:56:39.000,4.71,324.83,3.85,-2.71
2023-08-06T03:06:39.000,4.19,323.07,3.35,-2.51
2023-08-06T03:16:39.000,1.97,24.30,1.79,0.81
2023-08-06T03:26:39.000,4.28,110.36,-1.49,4.01
2023-08-06T03:36:39.000,6.66,119.01,-3.23,5.83
2023-08-06T03:46:39.000,5.16,128.68,-3.22,4.03
2023-08-06T03:56:39.000,7.02,103.70,-1.66,6.82
2023-08-06T04:06:39.000,6.09,66.56,2.42,5.58
2023-08-06T04:16:39.000,3.23,63.74,1.43,2.90
2023-08-06T04:26:39.000,10.55,91.92,-0.35,10.54
2023-08-06T04:36:39.000,12.78,78.17,2.62,12.51
2023-08-06T04:46:39.000,12.91,83.29,1.51,12.82
2023-08-06T04:56:39.000,7.39,50.64,4.69,5.72
2023-08-06T05:06:39.000,4.54,58.42,2.38,3.87
2023-08-06T05:16:39.000,12.05,64.03,5.28,10.83
2023-08-06T05:26:39.000,10.70,99.70,-1.80,10.55
2023-08-06T05:36:39.000,8.06,95.79,-0.81,8.02
2023-08-06T05:46:39.000,15.18,58.21,8.00,12.90
2023-08-06T05:56:39.000,8.25,55.82,4.63,6.82
2023-08-06T06:06:39.000,7.99,39.99,6.12,5.14
2023-08-06T06:16:39.000,6.38,53.51,3.79,5.13
2023-08-06T06:26:39.000,2.96,36.76,2.37,1.77
2023-08-06T06:36:39.000,3.28,52.03,2.02,2.58
2023-08-06T06:46:39.000,2.15,48.17,1.44,1.60
2023-08-06T06:56:39.000,2.26,12.34,2.21,0.48
2023-08-06T07:06:39.000,3.41,358.06,3.41,-0.12
2023-08-06T07:16:39.000,4.85,336.50,4.45,-1.93
2023-08-06T07:26:39.000,4.00,330.51,3.49,-1.97
2023-08-06T07:36:39.000,4.86,315.91,3.49,-3.38
2023-08-06T07:46:39.000,2.20,265.26,-0.18,-2.19
2023-08-06T07:56:39.000,1.76,294.54,0.73,-1.60
2023-08-06T08:06:39.000,0.67,274.16,0.05,-0.67
2023-08-06T08:16:39.000,0.30,69.30,0.11,0.28
2023-08-06T08:26:39.000,2.54,76.26,0.60,2.47
2023-08-06T08:36:39.000,3.30,104.63,-0.83,3.19
2023-08-06T08:46:39.000,7.29,132.82,-4.96,5.35
2023-08-06T08:56:39.000,4.37,335.29,3.97,-1.83
2023-08-06T09:06:39.000,8.38,333.11,7.47,-3.79
2023-08-06T09:16:39.000,5.14,328.56,4.38,-2.68
2023-08-06T09:26:39.000,4.60,303.53,2.54,-3.83
2023-08-06T09:36:39.000,4.40,306.08,2.59,-3.55
2023-08-06T09:46:39.000,1.67,328.05,1.42,-0.88
2023-08-06T09:56:39.000,0.81,331.61,0.71,-0.38
2023-08-06T10:06:39.000,1.30,323.06,1.04,-0.78
2023-08-06T10:16:39.000,1.38,326.69,1.16,-0.76
2023-08-06T10:26:39.000,0.44,310.03,0.28,-0.34
2023-08-06T10:36:39.000,2.21,326.81,1.85,-1.21
2023-08-06T10:46:39.000,2.26,357.09,2.26,-0.11
2023-08-06T10:56:39.000,1.54,25.55,1.39,0.66
2023-08-06T11:06:39.000,2.32,333.82,2.08,-1.02
2023-08-06T11:16:39.000,2.06,357.68,2.06,-0.08
2023-08-06T11:26:39.000,1.60,2.39,1.60,0.07
2023-08-06T11:36:39.000,2.71,4.63,2.70,0.22
2023-08-06T11:46:39.000,5.52,351.09,5.45,-0.85
2023-08-06T11:56:39.000,1.75,319.46,1.33,-1.14
2023-08-06T12:06:39.000,2.27,249.90,-0.78,-2.13
2023-08-06T12:16:39.000,1.92,218.85,-1.50,-1.21
2023-08-06T12:26:39.000,2.24,183.13,-2.24,-0.12
2023-08-06T12:36:39.000,4.41,233.65,-2.61,-3.55
2023-08-06T12:46:39.000,2.67,160.90,-2.52,0.87
2023-08-06T12:56:39.000,3.40,151.24,-2.98,1.63
2023-08-06T13:06:39.000,5.28,107.85,-1.62,5.02
2023-08-06T13:16:39.000,3.59,95.60,-0.35,3.57
2023-08-06T13:26:39.000,3.00,108.73,-0.96,2.84
2023-08-06T13:36:39.000,1.68,108.28,-0.53,1.59
2023-08-06T13:46:39.000,3.34,157.79,-3.09,1.26
2023-08-06T13:56:39.000,1.73,227.79,-1.16,-1.28
2023-08-06T14:06:39.000,5.77,165.89,-5.59,1.41
2023-08-06T14:16:39.000,5.78,149.74,-5.00,2.92
2023-08-06T14:26:39.000,3.82,153.51,-3.42,1.70
2023-08-06T14:36:39.000,4.48,182.90,-4.47,-0.23
2023-08-06T14:46:39.000,3.74,206.29,-3.35,-1.66
2023-08-06T14:56:39.000,2.01,13.25,1.95,0.46
2023-08-06T15:06:39.000,1.67,356.43,1.67,-0.10
2023-08-06T15:16:39.000,1.67,10.45,1.65,0.30
2023-08-06T15:26:39.000,1.63,67.46,0.63,1.51
2023-08-06T15:36:39.000,2.44,152.19,-2.15,1.14
2023-08-06T15:46:39.000,2.03,174.87,-2.02,0.18
2023-08-06T15:56:39.000,4.33,62.46,2.00,3.84
2023-08-06T16:06:39.000,1.79,34.98,1.47,1.03
2023-08-06T16:16:39.000,1.85,110.26,-0.64,1.73
2023-08-06T16:26:39.000,1.45,104.11,-0.35,1.40
2023-08-06T16:36:39.000,6.10,101.73,-1.24,5.97
2023-08-06T16:46:39.000,5.38,81.47,0.80,5.32
2023-08-06T16:56:39.000,10.87,84.95,0.96,10.82
2023-08-06T17:06:39.000,14.36,87.98,0.51,14.35
2023-08-06T17:16:39.000,10.71,95.52,-1.03,10.66
2023-08-06T17:26:39.000,5.37,99.99,-0.93,5.28
2023-08-06T17:36:39.000,6.55,129.49,-4.16,5.05
2023-08-06T17:46:39.000,6.57,104.11,-1.60,6.37
2023-08-06T17:56:39.000,9.36,52.55,5.69,7.43
2023-08-06T18:06:39.000,5.50,122.77,-2.98,4.63
2023-08-06T18:16:39.000,3.49,65.38,1.45,3.17
2023-08-06T18:26:39.000,4.98,351.16,4.92,-0.77
2023-08-06T18:36:39.000,3.87,353.34,3.84,-0.45
2023-08-06T18:46:39.000,5.05,340.10,4.75,-1.72
2023-08-06T18:56:39.000,6.72,352.52,6.66,-0.87
2023-08-06T19:06:39.000,3.46,345.19,3.35,-0.88
2023-08-06T19:16:39.000,3.98,338.68,3.71,-1.45
2023-08-06T19:26:39.000,4.33,2.29,4.32,0.17
2023-08-06T19:36:39.000,4.14,331.05,3.62,-2.00
2023-08-06T19:46:39.000,4.56,341.58,4.33,-1.44
2023-08-06T19:56:39.000,4.33,325.56,3.57,-2.45
2023-08-06T20:06:39.000,3.09,308.76,1.93,-2.41
2023-08-06T20:16:39.000,3.46,333.11,3.09,-1.56
2023-08-06T20:26:39.000,2.69,316.60,1.96,-1.85
2023-08-06T20:36:39.000,1.94,314.71,1.36,-1.38
2023-08-06T20:46:39.000,1.19,339.16,1.12,-0.42
2023-08-06T20:56:39.000,1.53,68.35,0.56,1.42
2023-08-06T21:06:39.000,2.15,26.79,1.92,0.97
2023-08-06T21:16:39.000,2.32,19.14,2.19,0.76
2023-08-06T21:26:39.000,4.07,156.44,-3.73,1.63
2023-08-06T21:36:39.000,2.53,201.19,-2.36,-0.92
2023-08-06T21:46:39.000,3.14,287.18,0.93,-3.00
2023-08-06T21:56:39.000,2.80,318.13,2.09,-1.87
2023-08-06T22:06:39.000,3.53,333.88,3.17,-1.56
2023-08-06T22:16:39.000,3.61,322.46,2.86,-2.20
2023-08-06T22:26:39.000,3.38,322.32,2.68,-2.07
2023-08-06T22:36:39.000,3.79,335.86,3.46,-1.55
2023-08-06T22:46:39.000,3.29,333.64,2.95,-1.46
2023-08-06T22:56:39.000,2.91,344.22,2.80,-0.79
2023-08-06T23:06:39.000,3.08,335.72,2.81,-1.27
2023-08-06T23:16:39.000,3.68,336.25,3.37,-1.48
2023-08-06T23:26:39.000,3.80,326.18,3.15,-2.11
2023-08-06T23:36:39.000,4.46,330.06,3.87,-2.23
2023-08-06T23:46:39.000,2.39,323.53,1.92,-1.42
2023-08-06T23:56:39.000,3.00,296.04,1.32,-2.69
2023-08-07T00:06:39.000,8.06,296.97,3.66,-7.19
2023-08-07T00:16:39.000,1.88,322.49,1.49,-1.15
2023-08-07T00:26:39.000,3.39,258.26,-0.69,-3.32
2023-08-07T00:36:39.000,15.41,284.68,3.91,-14.90
2023-08-07T00:46:39.000,9.48,278.65,1.43,-9.37
2023-08-07T00:56:39.000,5.99,297.27,2.74,-5.32
2023-08-07T01:06:39.000,1.57,182.60,-1.57,-0.07
2023-08-07T01:16:39.000,2.02,176.01,-2.01,0.14
2023-08-07T01:26:39.000,4.99,251.71,-1.57,-4.74
2023-08-07T01:36:39.000,3.45,256.97,-0.78,-3.36
2023-08-07T01:46:39.000,2.61,217.69,-2.07,-1.60
2023-08-07T01:56:39.000,2.69,212.85,-2.26,-1.46
2023-08-07T02:06:39.000,1.97,159.93,-1.85,0.68
2023-08-07T02:16:39.000,6.04,130.19,-3.90,4.61
2023-08-07T02:26:39.000,7.51,137.38,-5.52,5.08
2023-08-07T02:36:39.000,5.85,113.20,-2.31,5.38
2023-08-07T02:46:39.000,6.80,128.78,-4.26,5.30
2023-08-07T02:56:39.000,6.09,147.49,-5.14,3.28
2023-08-07T03:06:39.000,3.64,171.15,-3.60,0.56
2023-08-07T03:16:39.000,3.27,182.79,-3.27,-0.16
2023-08-07T03:26:39.000,2.45,151.20,-2.14,1.18
2023-08-07T03:36:39.000,0.62,31.12,0.53,0.32
2023-08-07T03:46:39.000,2.47,318.41,1.85,-1.64
2023-08-07T03:56:39.000,3.73,326.74,3.12,-2.04
2023-08-07T04:06:39.000,3.43,336.30,3.14,-1.38
2023-08-07T04:16:39.000,3.88,340.67,3.66,-1.28
2023-08-07T04:26:39.000,2.98,325.31,2.45,-1.69
2023-08-07T04:36:39.000,1.72,2.96,1.71,0.09
2023-08-07T04:46:39.000,6.14,103.59,-1.44,5.97
2023-08-07T04:56:39.000,6.25,84.27,0.62,6.22
2023-08-07T05:06:39.000,3.60,92.12,-0.13,3.60
2023-08-07T05:16:39.000,6.88,73.43,1.96,6.59
2023-08-07T05:26:39.000,9.68,88.94,0.18,9.68
2023-08-07T05:36:39.000,8.89,85.84,0.65,8.87
2023-08-07T05:46:39.000,6.40,73.15,1.85,6.12
2023-08-07T05:56:39.000,8.65,93.65,-0.55,8.63
2023-08-07T06:06:39.000,5.99,57.72,3.20,5.06
2023-08-07T06:16:39.000,6.39,60.56,3.14,5.56
2023-08-07T06:26:39.000,10.64,88.81,0.22,10.64
2023-08-07T06:36:39.000,5.82,43.46,4.23,4.01
2023-08-07T06:46:39.000,5.65,64.10,2.47,5.09
2023-08-07T06:56:39.000,5.24,77.28,1.15,5.11
2023-08-07T07:06:39.000,10.32,73.84,2.87,9.91
2023-08-07T07:16:39.000,6.18,16.42,5.93,1.75
2023-08-07T07:26:39.000,1.64,92.35,-0.07,1.64
2023-08-07T07:36:39.000,4.57,25.82,4.12,1.99
2023-08-07T07:46:39.000,4.59,36.33,3.70,2.72
2023-08-07T07:56:39.000,5.39,6.85,5.35,0.64
2023-08-07T08:06:39.000,7.01,9.26,6.92,1.13
2023-08-07T08:16:39.000,5.50,6.44,5.46,0.62
2023-08-07T08:26:39.000,6.57,335.36,5.97,-2.74
2023-08-07T08:36:39.000,5.64,318.94,4.25,-3.70
2023-08-07T08:46:39.000,5.08,312.14,3.41,-3.77
2023-08-07T08:56:39.000,4.27,313.37,2.93,-3.10
2023-08-07T09:06:39.000,2.15,5.00,2.14,0.19
2023-08-07T09:16:39.000,2.01,36.37,1.62,1.19
2023-08-07T09:26:39.000,2.37,95.05,-0.21,2.36
2023-08-07T09:36:39.000,4.59,126.50,-2.73,3.69
2023-08-07T09:46:39.000,5.54,130.82,-3.62,4.19
2023-08-07T09:56:39.000,5.44,119.99,-2.72,4.71
2023-08-07T10:06:39.000,5.63,107.79,-1.72,5.36
2023-08-07T10:16:39.000,6.64,105.38,-1.76,6.40
2023-08-07T10:26:39.000,11.17,102.25,-2.37,10.91
2023-08-07T10:36:39.000,12.17,122.94,-6.62,10.21
2023-08-07T10:46:39.000,4.45,126.21,-2.63,3.59
2023-08-07T10:56:39.000,0.58,31.69,0.49,0.30
2023-08-07T11:06:39.000,5.06,316.16,3.65,-3.50
2023-08-07T11:16:39.000,3.84,331.98,3.39,-1.81
2023-08-07T11:26:39.000,3.08,336.56,2.83,-1.23
2023-08-07T11:36:39.000,4.25,332.57,3.77,-1.96
2023-08-07T11:46:39.000,4.58,336.86,4.21,-1.80
2023-08-07T11:56:39.000,2.56,357.76,2.56,-0.10
2023-08-07T12:06:39.000,4.54,354.69,4.52,-0.42
2023-08-07T12:16:39.000,6.55,1.74,6.54,0.20
2023-08-07T12:26:39.000,6.10,322.85,4.86,-3.68
2023-08-07T12:36:39.000,5.59,276.00,0.58,-5.56
2023-08-07T12:46:39.000,5.58,251.55,-1.77,-5.29
2023-08-07T12:56:39.000,9.89,255.30,-2.51,-9.56
2023-08-07T13:06:39.000,4.57,268.78,-0.10,-4.57
2023-08-07T13:16:39.000,4.75,252.18,-1.45,-4.52
2023-08-07T13:26:39.000,4.36,233.84,-2.57,-3.52
2023-08-07T13:36:39.000,4.80,239.44,-2.44,-4.13
2023-08-07T13:46:39.000,5.94,227.98,-3.98,-4.42
2023-08-07T13:56:39.000,3.49,179.00,-3.49,0.06
2023-08-07T14:06:39.000,1.75,149.90,-1.52,0.88
2023-08-07T14:16:39.000,2.56,149.60,-2.20,1.29
2023-08-07T14:26:39.000,2.09,139.62,-1.59,1.35
2023-08-07T14:36:39.000,2.15,98.54,-0.32,2.13
2023-08-07T14:46:39.000,0.94,302.80,0.51,-0.79
2023-08-07T14:56:39.000,2.99,329.91,2.59,-1.50
2023-08-07T15:06:39.000,2.08,284.25,0.51,-2.01
2023-08-07T15:16:39.000,1.57,315.09,1.11,-1.11
2023-08-07T15:26:39.000,1.38,226.44,-0.95,-1.00
2023-08-07T15:36:39.000,0.99,298.93,0.48,-0.87
2023-08-07T15:46:39.000,2.28,303.80,1.27,-1.89
2023-08-07T15:56:39.000,1.87,324.13,1.52,-1.10
2023-08-07T16:06:39.000,2.58,323.93,2.09,-1.52
2023-08-07T16:16:39.000,2.95,180.51,-2.95,-0.03
2023-08-07T16:26:39.000,3.54,124.39,-2.00,2.92
2023-08-07T16:36:39.000,4.98,138.71,-3.74,3.28
